%I attached the dataset for the experiments: all_data_bin_and_groups_no_species.arff
%
% attributes 1 - 142 are to be used for learning (independant attributes),
% 143,144 and 146 are the target attribures for the paper
% you can disregard (filter out) the attributes 145 and 147-159 (atleast 
% for the paper,they could be used later for soemthing else)
%
% Damjan
%

@relation 'all_data.csv-weka.filters.unsupervised.attribute.Remove-R1-6,10-11,56-60,67,69,100,131-weka.filters.unsupervised.attribute.Remove-R143-188,201-202'

@attribute actsit_mo numeric
@attribute soil_JB numeric
@attribute samp_time numeric
@attribute Current_crop=ba numeric
@attribute Current_crop=ba-ch numeric
@attribute Current_crop=ba-clgr numeric
@attribute Current_crop=ba-gr numeric
@attribute Current_crop=be numeric
@attribute Current_crop=cc numeric
@attribute Current_crop=ch numeric
@attribute Current_crop=wh-chgr numeric
@attribute Current_crop=clgr numeric
@attribute Current_crop=fa-clgr numeric
@attribute Current_crop=ry-clgr numeric
@attribute Current_crop=wh-clgr numeric
@attribute Current_crop=fa numeric
@attribute Current_crop=fa-gr numeric
@attribute Current_crop=gr numeric
@attribute Current_crop=lu-gr numeric
@attribute Current_crop=oa-gr numeric
@attribute Current_crop=wc-gr numeric
@attribute Current_crop=wh-gr numeric
@attribute Current_crop=le numeric
@attribute Current_crop=lu numeric
@attribute Current_crop=oa numeric
@attribute Current_crop=pe numeric
@attribute Current_crop=po numeric
@attribute Current_crop=ra numeric
@attribute Current_crop=rd numeric
@attribute Current_crop=ry numeric
@attribute Current_crop=wc numeric
@attribute Current_crop=wh numeric
@attribute AC numeric
@attribute MC numeric
@attribute CAC numeric
@attribute PC numeric
@attribute WIC numeric
@attribute sf numeric
@attribute o numeric
@attribute ca numeric
@attribute sh numeric
@attribute grazing numeric
@attribute si numeric
@attribute seha numeric
@attribute sepl numeric
@attribute soha numeric
@attribute sopl numeric
@attribute tr_packing numeric
@attribute tr_shal_till numeric
@attribute tr_subshal_till numeric
@attribute tr_deep_till numeric
@attribute fert_lev numeric
@attribute fert_type numeric
@attribute tr_fert_time numeric
@attribute crop1=ba numeric
@attribute crop1=ba-clgr numeric
@attribute crop1=ba-gr numeric
@attribute crop1=be numeric
@attribute crop1=clgr numeric
@attribute crop1=clgr-wc numeric
@attribute crop1=fa numeric
@attribute crop1=gr numeric
@attribute crop1=oa-gr numeric
@attribute crop1=le numeric
@attribute crop1=lu numeric
@attribute crop1=lu-gr numeric
@attribute crop1=oa numeric
@attribute crop1=pe numeric
@attribute crop1=po numeric
@attribute crop1=ra numeric
@attribute crop1=ry numeric
@attribute crop1=sba numeric
@attribute crop1=vea numeric
@attribute crop1=wc numeric
@attribute crop1=wh numeric
@attribute crop1=wh-gr numeric
@attribute AC_1 numeric
@attribute MC_1 numeric
@attribute CAC_1 numeric
@attribute PC_1 numeric
@attribute WIC_1 numeric
@attribute si_1 numeric
@attribute ca_1 numeric
@attribute sotr_1 numeric
@attribute crop2=ba numeric
@attribute crop2=ba-clgr numeric
@attribute crop2=ba-gr numeric
@attribute crop2=be numeric
@attribute crop2=wc-gr numeric
@attribute crop2=clgr numeric
@attribute crop2=fa numeric
@attribute crop2=gr numeric
@attribute crop2=wh-gr numeric
@attribute crop2=le numeric
@attribute crop2=oa numeric
@attribute crop2=oa-clgr numeric
@attribute crop2=pe numeric
@attribute crop2=po numeric
@attribute crop2=ra numeric
@attribute crop2=ry numeric
@attribute crop2=sba numeric
@attribute crop2=sba-clgr numeric
@attribute crop2=sba-gr numeric
@attribute crop2=swh numeric
@attribute crop2=wc numeric
@attribute crop2=wh numeric
@attribute AC_2 numeric
@attribute MC_2 numeric
@attribute CAC_2 numeric
@attribute PC_2 numeric
@attribute WIC_2 numeric
@attribute si_2 numeric
@attribute ca_2 numeric
@attribute sotr_2 numeric
@attribute crop3=ba numeric
@attribute crop3=ba-clgr numeric
@attribute crop3=ba-gr numeric
@attribute crop3=ba-pe numeric
@attribute crop3=be numeric
@attribute crop3=clgr numeric
@attribute crop3=clgr-wc numeric
@attribute crop3=fa numeric
@attribute crop3=oa-gr numeric
@attribute crop3=gr numeric
@attribute crop3=lu numeric
@attribute crop3=oa numeric
@attribute crop3=pe numeric
@attribute crop3=po numeric
@attribute crop3=ra numeric
@attribute crop3=ry-clgr numeric
@attribute crop3=sba numeric
@attribute crop3=sba-clgr numeric
@attribute crop3=wc numeric
@attribute crop3=wh numeric
@attribute AC_3 numeric
@attribute MC_3 numeric
@attribute CAC_3 numeric
@attribute PC_3 numeric
@attribute WIC_3 numeric
@attribute si_3 numeric
@attribute ca_3 numeric
@attribute sotr_3 numeric
@attribute acari numeric
@attribute coll numeric
@attribute S numeric
@attribute H numeric
@attribute D numeric
@attribute Inv_D numeric
@attribute CD numeric
@attribute Inv_CD numeric
@attribute relative_S numeric
@attribute E_S numeric
@attribute E_D numeric
@attribute E_CD numeric
@attribute EP numeric
@attribute EP-HE numeric
@attribute HE numeric
@attribute HE-EU numeric
@attribute EU numeric

@data
6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,16254.146,13499.206,10,2.659494,0.189643,5.273056,0.189616,5.273813,0.000336,0.800587,1.108751,1.108655,0,550.988,7438.338,275.494,13499.206
6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8815.808,19009.086,8,2.182496,0.281639,3.550644,0.281613,3.550969,0.000288,0.727499,1.193873,1.193787,0,1652.964,6336.362,275.494,12397.23
6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,16805.134,18182.604,10,2.754293,0.17825,5.610087,0.178227,5.610826,0.000286,0.829125,1.107021,1.106936,0,3581.422,10468.772,1377.47,13223.712
2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.49,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,826.482,12397.23,5,1.542553,0.447049,2.236893,0.447007,2.237102,0.000378,0.664342,1.328074,1.32792,0,0,550.988,0,4407.904
2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.49,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4132.41,7713.832,5,2.281161,0.211466,4.7289,0.211399,4.730389,0.000422,0.982443,1.017692,1.017486,0,0,1652.964,0,6887.35
2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.49,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,550.988,6611.856,4,1.634696,0.381657,2.620155,0.38157,2.620748,0.000558,0.817348,1.176335,1.176058,0,0,550.988,0,2754.94
2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.49,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2203.952,10193.278,8,1.947505,0.383704,2.606178,0.383654,2.606515,0.000645,0.649168,1.409259,1.409069,0,0,550.988,275.494,8815.808
10,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,29202.364,7438.338,9,2.268433,0.283623,3.525812,0.283603,3.526055,0.000246,0.715611,1.247794,1.247725,0,3030.434,17631.616,275.494,14050.194
10,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,32783.786,17907.11,9,2.499936,0.20918,4.78057,0.209164,4.780927,0.000178,0.788642,1.107547,1.107494,0,4683.398,14325.688,0,30304.34
10,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,97800.37,41875.088,12,2.959808,0.1562,6.402057,0.156194,6.402305,0.000086,0.825617,1.10501,1.104987,1101.976,3030.434,44630.028,3581.422,70250.97
10,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17631.616,23416.99,11,2.742835,0.198595,5.035382,0.198575,5.035877,0.000268,0.792857,1.176122,1.17605,1101.976,1101.976,13499.206,550.988,24518.966
3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.49,0,1,2,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,12672.724,125349.77,11,1.490849,0.535659,1.866859,0.535656,1.86687,0.00008,0.430952,1.655372,1.655356,1652.964,1101.976,1652.964,550.988,122319.336
3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.49,0,1,2,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,10193.278,118186.926,10,1.464627,0.485246,2.060812,0.485242,2.060829,0.000078,0.440897,1.403958,1.403942,275.494,0,1652.964,826.482,122870.324
3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.49,0,1,2,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4132.41,92565.984,7,0.800506,0.765375,1.306549,0.765373,1.306553,0.000072,0.285146,2.075135,2.07511,0,0,1101.976,0,89535.55
3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.49,0,1,2,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,13499.206,24243.472,8,2.516287,0.195375,5.118353,0.195354,5.118911,0.000212,0.838762,1.068179,1.068107,0,0,6887.35,0,22315.014
10,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,32038,11194,12,2.169085,0.35236,2.838009,0.352345,2.83813,0.000278,0.605051,1.441368,1.441309,1158,772,1930,386,30880
10,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,88394,32424,14,2.126618,0.372536,2.684303,0.372531,2.68434,0.000116,0.558555,1.492838,1.492817,386,1930,10808,0,90710
10,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,36670,33582,9,2.451475,0.233305,4.286232,0.233294,4.286432,0.000128,0.773354,1.16753,1.167493,2702,0,3474,0,50566
10,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,61760,46320,13,2.325908,0.310434,3.2213,0.310427,3.221366,0.00012,0.628549,1.378199,1.378175,1544,9650,16984,0,75270
10,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,26248,11966,10,2.152975,0.364555,2.743073,0.364538,2.743198,0.000262,0.64811,1.478902,1.478835,772,1930,3860,0,27406
10,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,83376,96114,14,2.649564,0.229497,4.357354,0.229493,4.357436,0.000078,0.695907,1.247763,1.247747,38600,7334,40144,1158,85306
10,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,34740,20072,10,2.285825,0.286154,3.494627,0.286141,3.494786,0.000182,0.688102,1.266288,1.266242,4246,386,3088,0,38214
10,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,69480,42460,12,2.37637,0.321665,3.108827,0.321659,3.108886,0.000107,0.662872,1.45222,1.452196,386,11580,16212,0,77200
10,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,45548,19686,11,2.161879,0.306047,3.267475,0.306036,3.267589,0.000169,0.624923,1.265607,1.265569,0,386,2316,0,48636
10,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,77200,34740,10,2.364711,0.275505,3.629694,0.275499,3.629779,0.000089,0.711849,1.271454,1.271431,1158,386,15054,0,80674
7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6561,0,0.09,1,2,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,28178,13896,11,2.345014,0.252925,3.953744,0.252907,3.954021,0.000261,0.677861,1.182428,1.182368,0,7720,1544,0,20072
7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6561,0,0.09,1,2,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,15054,17370,11,2.489238,0.239512,4.175148,0.239489,4.175557,0.000339,0.719551,1.207297,1.207214,1544,772,4632,0,21230
10,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,38986,15440,15,2.284169,0.3614,2.767015,0.361389,2.767104,0.000276,0.584651,1.555624,1.555574,1930,2316,2316,0,40530
10,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,68708,84920,13,2.325469,0.285965,3.496931,0.28596,3.496988,0.000085,0.628431,1.287572,1.287555,62146,3860,13510,0,69866
7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6561,0,0.09,1,2,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,32038,9264,9,1.864813,0.368329,2.714963,0.368314,2.715076,0.000218,0.588283,1.294171,1.294117,0,772,1930,0,28950
7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6561,0,0.09,1,2,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,15440,34740,9,2.435375,0.223195,4.480382,0.22318,4.480693,0.000179,0.768275,1.125601,1.125549,386,3474,16212,0,25862
10,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,20844,15826,8,2.087242,0.279335,3.579929,0.279316,3.58018,0.000218,0.695747,1.134413,1.134351,0,0,1158,0,27020
